Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-05-31T14:28:42,2021-05-31T14:40:37,076,Olympiastadion,110,Maistraatintori,2086,711
2021-05-31T14:28:41,2021-05-31T14:42:29,035,Cygnaeuksenkatu,011,Unioninkatu,1709,823
2021-05-31T14:28:39,2021-05-31T14:35:02,243,Mustikkamaa,125,Arielinkatu,1168,380
2021-05-31T14:28:35,2021-05-31T14:39:46,031,Marian sairaala,073,Kesäkatu,1527,667
2021-05-31T14:28:32,2021-05-31T14:33:35,293,Korkeasaari,126,Kalasatama (M),1065,292
2021-05-31T14:28:31,2021-05-31T14:50:37,101,Munkkivuoren ostoskeskus,225,Maunula,5100,1322
2021-05-31T14:28:28,2021-05-31T14:42:29,035,Cygnaeuksenkatu,011,Unioninkatu,1733,836
2021-05-31T14:28:28,2021-05-31T15:01:51,135,Velodrominrinne,256,Herttoniemenranta,6091,1998
2021-05-31T14:28:18,2021-05-31T14:48:50,110,Maistraatintori,021,Töölönlahdenkatu,3793,1230
2021-05-31T14:28:14,2021-05-31T14:33:26,243,Mustikkamaa,245,Kulosaari (M),1280,307
2021-05-31T14:28:08,2021-05-31T14:30:35,035,Cygnaeuksenkatu,032,Eläinmuseo,404,144
2021-05-31T14:27:54,2021-05-31T14:36:32,081,Stenbäckinkatu,076,Olympiastadion,1519,513
2021-05-31T14:27:53,2021-05-31T14:41:28,208,Valimotie,107,Tenholantie,2770,810
2021-05-31T14:27:46,2021-05-31T14:37:32,024,Mannerheimintie,015,Ritarikatu,1670,582
2021-05-31T14:27:42,2021-05-31T14:45:44,116,Linnanmäki,261,Asentajanpuisto,6548,1077
2021-05-31T14:27:41,2021-05-31T14:32:40,030,Itämerentori,064,Tyynenmerenkatu,914,276
2021-05-31T14:27:40,2021-05-31T14:36:59,030,Itämerentori,072,Eteläinen Hesperiankatu,2338,555
2021-05-31T14:27:39,2021-05-31T14:30:12,010,Kasarmitori,007,Designmuseo,359,150
2021-05-31T14:27:35,2021-05-31T14:41:14,711,Kirjurinkuja,214,Valimon asema,3109,814
2021-05-31T14:27:34,2021-05-31T14:32:51,034,Kansallismuseo,019,Rautatientori / itä,832,315
2021-05-31T14:27:27,2021-05-31T14:37:52,053,Heikkiläntie,050,Melkonkuja,961,621
2021-05-31T14:27:25,2021-05-31T14:30:28,126,Kalasatama (M),127,Teurastamo,506,178
2021-05-31T14:27:15,2021-05-31T14:52:56,036,Apollonkatu,113,Pasilan asema,4721,1541
2021-05-31T14:27:03,2021-05-31T14:33:40,021,Töölönlahdenkatu,029,Baana,1571,402
2021-05-31T14:26:55,2021-05-31T14:38:29,013,Merisotilaantori,009,Erottajan aukio,2144,690
2021-05-31T14:26:50,2021-05-31T14:38:36,204,A.I. Virtasen aukio,126,Kalasatama (M),2515,702
2021-05-31T14:26:50,2021-05-31T14:38:35,204,A.I. Virtasen aukio,126,Kalasatama (M),2530,702
2021-05-31T14:26:48,2021-05-31T14:29:38,035,Cygnaeuksenkatu,032,Eläinmuseo,367,166
2021-05-31T14:26:42,2021-05-31T14:41:58,095,Munkkiniemen aukio,541,"Aalto-yliopisto (M), Korkeakouluaukio",4390,912
2021-05-31T14:26:25,2021-05-31T14:28:22,062,Välimerenkatu,201,Länsisatamankuja,403,115
2021-05-31T14:26:18,2021-05-31T14:31:41,308,Mosaiikkitori,316,Punakiventie,927,321
2021-05-31T14:26:11,2021-05-31T14:39:03,018,Porthania,064,Tyynenmerenkatu,2691,773
2021-05-31T14:26:09,2021-05-31T14:40:39,081,Stenbäckinkatu,098,Ulvilantie,3475,866
2021-05-31T14:26:05,2021-05-31T14:29:37,049,Annankatu,027,Eerikinkatu,561,208
2021-05-31T14:25:59,2021-05-31T14:39:58,137,Arabian kauppakeskus,126,Kalasatama (M),2007,835
2021-05-31T14:25:48,2021-05-31T14:30:38,023,Kiasma,037,Töölönkatu,988,285
2021-05-31T14:25:45,2021-05-31T14:32:20,144,Käpyläntie,145,Pohjolankatu,1127,391
2021-05-31T14:25:36,2021-05-31T14:48:44,241,Agronominkatu,343,Puistolantori,5566,1386
2021-05-31T14:25:30,2021-05-31T14:39:00,044,Sörnäinen (M),112,Rautatieläisenkatu,2577,806
2021-05-31T14:25:19,2021-05-31T14:43:36,083,Meilahden sairaala,209,Takomotie,4367,1093
2021-05-31T14:25:07,2021-05-31T14:33:10,259,Petter Wetterin tie,262,Siilitie (M),2097,479
2021-05-31T14:24:58,2021-05-31T14:46:35,083,Meilahden sairaala,128,Päijänteentie,3912,1293
2021-05-31T14:24:50,2021-05-31T14:29:27,731,Leppävaarankäytävä,711,Kirjurinkuja,1067,273
2021-05-31T14:24:47,2021-05-31T14:37:02,113,Pasilan asema,075,Korjaamo,2355,734
2021-05-31T14:24:41,2021-05-31T14:37:06,113,Pasilan asema,075,Korjaamo,2254,741
2021-05-31T14:24:34,2021-05-31T14:52:32,041,Ympyrätalo,113,Pasilan asema,2650,1674
2021-05-31T14:24:27,2021-05-31T14:31:01,243,Mustikkamaa,246,Tupasaarentie,1519,390
2021-05-31T14:24:27,2021-05-31T14:42:20,259,Petter Wetterin tie,122,Lintulahdenkatu,4380,1069
2021-05-31T14:24:25,2021-05-31T14:32:26,045,Brahen kenttä,075,Korjaamo,1811,476
2021-05-31T14:24:20,2021-05-31T14:45:02,653,Lukutori,627,Piispansilta,3618,1241
2021-05-31T14:24:14,2021-05-31T14:29:44,019,Rautatientori / itä,034,Kansallismuseo,890,327
2021-05-31T14:23:55,2021-05-31T14:28:17,291,Itäkeskus Metrovarikko,275,Itäkeskus (M),873,258
2021-05-31T14:23:54,2021-05-31T14:32:54,121,Vilhonvuorenkatu,041,Ympyrätalo,1488,535
2021-05-31T14:23:44,2021-05-31T14:24:43,259,Petter Wetterin tie,259,Petter Wetterin tie,1,60
2021-05-31T14:23:39,2021-05-31T15:15:58,218,Pohjois-Haagan asema,215,Pitäjänmäen asema,2754,3135
2021-05-31T14:23:38,2021-05-31T14:36:53,049,Annankatu,201,Länsisatamankuja,2370,793
2021-05-31T14:23:33,2021-05-31T14:41:10,079,Uimastadion,064,Tyynenmerenkatu,4600,1054
2021-05-31T14:23:29,2021-05-31T14:32:37,023,Kiasma,122,Lintulahdenkatu,2539,547
2021-05-31T14:23:29,2021-05-31T14:43:39,020,Kaisaniemenpuisto,041,Ympyrätalo,1868,1206
2021-05-31T14:23:27,2021-05-31T14:47:05,127,Teurastamo,037,Töölönkatu,3771,1412
2021-05-31T14:23:22,2021-05-31T14:49:05,115,Venttiilikuja,115,Venttiilikuja,1527,1537
2021-05-31T14:23:14,2021-05-31T14:47:47,024,Mannerheimintie,092,Saunalahdentie,5650,1472
2021-05-31T14:23:13,2021-05-31T14:28:38,116,Linnanmäki,045,Brahen kenttä,908,316
2021-05-31T14:23:12,2021-05-31T14:28:08,254,Agnetankuja,259,Petter Wetterin tie,959,292
2021-05-31T14:23:07,2021-05-31T14:29:12,122,Lintulahdenkatu,017,Varsapuistikko,1496,361
2021-05-31T14:23:03,2021-05-31T14:43:36,053,Heikkiläntie,001,Kaivopuisto,4802,1229
2021-05-31T14:22:56,2021-05-31T14:31:58,123,Näkinsilta,020,Kaisaniemenpuisto,1274,538
2021-05-31T14:22:53,2021-05-31T14:33:25,149,Toinen linja,112,Rautatieläisenkatu,2311,627
2021-05-31T14:22:53,2021-05-31T14:36:56,053,Heikkiläntie,162,Leppäsuonaukio,3060,838
2021-05-31T14:22:52,2021-05-31T14:32:10,065,Hernesaarenranta,029,Baana,1866,556
2021-05-31T14:22:41,2021-05-31T14:29:41,503,Keilalahti,541,"Aalto-yliopisto (M), Korkeakouluaukio",1492,417
2021-05-31T14:22:38,2021-05-31T14:51:02,147,Käpylän asema,126,Kalasatama (M),6301,1699
2021-05-31T14:22:38,2021-05-31T14:26:30,583,Haukilahdensolmu,581,Niittykumpu (M),767,227
2021-05-31T14:22:34,2021-05-31T14:26:45,030,Itämerentori,201,Länsisatamankuja,967,247
2021-05-31T14:22:33,2021-05-31T14:37:49,325,Mellunmäki (M),280,Puotilan ostoskeskus,4051,912
2021-05-31T14:22:26,2021-05-31T14:29:34,265,Siilitie 9,266,Siilitie 13,831,423
2021-05-31T14:22:10,2021-05-31T14:24:32,127,Teurastamo,126,Kalasatama (M),449,142
2021-05-31T14:21:56,2021-05-31T14:40:11,215,Pitäjänmäen asema,090,Paciuksenkaari,4431,1093
2021-05-31T14:21:37,2021-05-31T14:22:31,254,Agnetankuja,254,Agnetankuja,16,50
2021-05-31T14:21:33,2021-05-31T14:37:00,030,Itämerentori,001,Kaivopuisto,2664,922
2021-05-31T14:21:29,2021-05-31T14:43:25,364,Ala-Malmin tori,239,Viikin tiedepuisto,4579,1315
2021-05-31T14:21:25,2021-05-31T14:33:38,090,Paciuksenkaari,103,Vihdintie,1992,729
2021-05-31T14:21:21,2021-05-31T14:42:50,123,Näkinsilta,082,Töölöntulli,4929,1288
2021-05-31T14:21:20,2021-05-31T14:33:16,100,Teljäntie,216,Jännetie,2609,714
2021-05-31T14:21:13,2021-05-31T14:34:17,627,Piispansilta,635,Kuunkatu,1819,779
2021-05-31T14:21:13,2021-05-31T14:25:40,063,Jätkäsaarenlaituri,031,Marian sairaala,965,264
2021-05-31T14:21:13,2021-05-31T14:30:39,255,Laivalahden puistotie,269,Peukaloisentie,2191,563
2021-05-31T14:21:11,2021-05-31T14:57:23,705,Laajalahden keskus,705,Laajalahden keskus,7036,2167
2021-05-31T14:21:06,2021-05-31T14:51:29,106,Korppaanmäentie,067,Perämiehenkatu,6495,1817
2021-05-31T14:21:00,2021-05-31T14:40:09,036,Apollonkatu,126,Kalasatama (M),4126,1149
2021-05-31T14:20:53,2021-05-31T14:49:15,134,Haukilahdenkatu,013,Merisotilaantori,5537,1696
2021-05-31T14:20:50,2021-05-31T14:24:21,541,"Aalto-yliopisto (M), Korkeakouluaukio",543,Otaranta,694,207
2021-05-31T14:20:47,2021-05-31T14:22:00,307,Ulappasilta,307,Ulappasilta,2,68
2021-05-31T14:20:45,2021-05-31T15:29:34,067,Perämiehenkatu,275,Itäkeskus (M),15089,4129
2021-05-31T14:20:44,2021-05-31T14:39:56,083,Meilahden sairaala,099,Muusantori,3777,1151
2021-05-31T14:20:35,2021-05-31T14:20:57,030,Itämerentori,030,Itämerentori,0,18
2021-05-31T14:20:26,2021-05-31T14:25:37,031,Marian sairaala,030,Itämerentori,890,307
2021-05-31T14:20:09,2021-05-31T14:40:52,208,Valimotie,078,Messeniuksenkatu,4678,1239
2021-05-31T14:20:00,2021-05-31T14:29:42,555,Kalevalantie,517,Länsituuli,1486,577
2021-05-31T14:19:51,2021-05-31T14:25:28,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,712,333
2021-05-31T14:19:47,2021-05-31T14:35:09,079,Uimastadion,107,Tenholantie,2405,917
2021-05-31T14:19:47,2021-05-31T14:36:34,013,Merisotilaantori,023,Kiasma,8,1003
2021-05-31T14:19:46,2021-05-31T14:23:20,049,Annankatu,006,Hietalahdentori,887,211
2021-05-31T14:19:35,2021-05-31T14:26:59,016,Liisanpuistikko,048,Mastokatu,1439,439
2021-05-31T14:19:27,2021-05-31T14:29:52,019,Rautatientori / itä,062,Välimerenkatu,2566,624
2021-05-31T14:19:18,2021-05-31T14:25:02,006,Hietalahdentori,162,Leppäsuonaukio,1084,340
2021-05-31T14:19:12,2021-05-31T14:24:13,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,686,296
2021-05-31T14:18:51,2021-05-31T14:25:48,026,Kamppi (M),006,Hietalahdentori,904,411
2021-05-31T14:18:44,2021-05-31T14:30:48,053,Heikkiläntie,022,Rautatientori / länsi,4025,722
2021-05-31T14:18:30,2021-05-31T14:36:26,900,Orionintie,625,Suomenlahdentie,3939,1072
2021-05-31T14:18:27,2021-05-31T14:28:30,045,Brahen kenttä,126,Kalasatama (M),1647,602
2021-05-31T14:18:13,2021-05-31T14:33:00,336,Kivikonlaita,365,Karviaistie,3732,882
2021-05-31T14:18:06,2021-05-31T14:28:31,225,Maunula,231,Siltavoudintie,2526,623
2021-05-31T14:18:03,2021-05-31T14:24:42,292,Koskelan varikko,146,Pohjolanaukio,1080,395
2021-05-31T14:17:55,2021-05-31T14:21:26,117,Brahen puistikko,044,Sörnäinen (M),804,207
2021-05-31T14:17:51,2021-05-31T14:27:43,082,Töölöntulli,116,Linnanmäki,1662,587
2021-05-31T14:17:49,2021-05-31T14:29:35,113,Pasilan asema,045,Brahen kenttä,1954,706
2021-05-31T14:17:47,2021-05-31T14:22:51,709,Yhdyskunnankuja,727,Ratsutori,1010,299
2021-05-31T14:17:38,2021-05-31T14:26:11,090,Paciuksenkaari,101,Munkkivuoren ostoskeskus,1547,508
2021-05-31T14:17:31,2021-05-31T14:45:05,280,Puotilan ostoskeskus,251,Laajasalon ostoskeskus,5345,1653
2021-05-31T14:17:29,2021-05-31T14:33:25,207,Vanha Viertotie,207,Vanha Viertotie,1453,955
2021-05-31T14:17:26,2021-05-31T14:28:52,519,Tapionaukio,543,Otaranta,2463,686
2021-05-31T14:17:15,2021-05-31T14:30:31,519,Tapionaukio,163,Lehtisaarentie,2746,796
2021-05-31T14:17:13,2021-05-31T14:31:47,016,Liisanpuistikko,125,Arielinkatu,2501,870
2021-05-31T14:17:13,2021-05-31T14:58:42,141,Intiankatu,144,Käpyläntie,1962,2484
2021-05-31T14:17:13,2021-05-31T14:27:36,112,Rautatieläisenkatu,110,Maistraatintori,886,619
2021-05-31T14:17:11,2021-05-31T14:23:45,207,Vanha Viertotie,096,Huopalahdentie,1444,393
2021-05-31T14:17:05,2021-05-31T14:22:00,201,Länsisatamankuja,030,Itämerentori,1098,290
2021-05-31T14:16:58,2021-05-31T14:20:21,122,Lintulahdenkatu,123,Näkinsilta,633,199
2021-05-31T14:16:51,2021-05-31T14:20:38,064,Tyynenmerenkatu,030,Itämerentori,969,223
2021-05-31T14:16:47,2021-05-31T14:27:34,001,Kaivopuisto,048,Mastokatu,2486,646
2021-05-31T14:16:42,2021-05-31T14:41:40,162,Leppäsuonaukio,033,Kauppakorkeakoulu,2721,1492
2021-05-31T14:16:38,2021-05-31T14:20:36,320,Koukkusaarentie,307,Ulappasilta,1021,236
2021-05-31T14:16:20,2021-05-31T14:28:05,272,Marjaniementie,284,Myllypuro (M),2779,704
2021-05-31T14:16:19,2021-05-31T14:19:17,519,Tapionaukio,525,Mäntyviita,583,177
2021-05-31T14:16:18,2021-05-31T14:27:52,001,Kaivopuisto,008,Vanha kirkkopuisto,2225,690
2021-05-31T14:16:11,2021-05-31T14:16:24,001,Kaivopuisto,001,Kaivopuisto,0,13
2021-05-31T14:16:09,2021-05-31T14:23:50,001,Kaivopuisto,015,Ritarikatu,2252,458
2021-05-31T14:16:05,2021-05-31T14:22:55,030,Itämerentori,059,Salmisaarenranta,867,405
2021-05-31T14:16:03,2021-05-31T14:25:48,001,Kaivopuisto,012,Kanavaranta,2626,577
2021-05-31T14:16:03,2021-05-31T14:21:29,130,Teollisuuskatu,118,Fleminginkatu,696,322
2021-05-31T14:16:03,2021-05-31T14:26:06,113,Pasilan asema,150,Töölönlahden puisto,3085,598
2021-05-31T14:15:51,2021-05-31T14:30:02,113,Pasilan asema,045,Brahen kenttä,1888,847
2021-05-31T14:15:37,2021-05-31T14:18:19,057,Lauttasaaren ostoskeskus,058,Lauttasaarensilta,416,159
2021-05-31T14:15:36,2021-05-31T14:28:44,122,Lintulahdenkatu,011,Unioninkatu,2681,784
2021-05-31T14:15:29,2021-05-31T14:24:09,001,Kaivopuisto,015,Ritarikatu,2233,516
2021-05-31T14:15:29,2021-05-31T14:25:43,001,Kaivopuisto,012,Kanavaranta,2762,613
2021-05-31T14:15:27,2021-05-31T14:18:15,044,Sörnäinen (M),045,Brahen kenttä,547,164
2021-05-31T14:15:26,2021-05-31T14:28:41,113,Pasilan asema,139,Muotoilijankatu,3416,791
2021-05-31T14:15:24,2021-05-31T14:24:40,001,Kaivopuisto,016,Liisanpuistikko,2560,553
2021-05-31T14:15:21,2021-05-31T14:23:56,001,Kaivopuisto,015,Ritarikatu,2317,515
2021-05-31T14:15:18,2021-05-31T14:19:11,069,Kalevankatu,025,Narinkka,743,228
2021-05-31T14:15:04,2021-05-31T14:27:10,116,Linnanmäki,022,Rautatientori / länsi,2709,721
2021-05-31T14:14:38,2021-05-31T14:31:19,019,Rautatientori / itä,088,Kiskontie,4253,995
2021-05-31T14:14:35,2021-05-31T14:19:07,723,Säterinniitty,727,Ratsutori,920,267
2021-05-31T14:14:31,2021-05-31T14:29:36,090,Paciuksenkaari,701,Gallen-Kallelan tie,3142,901
2021-05-31T14:14:23,2021-05-31T14:28:52,135,Velodrominrinne,148,Juhana Herttuan tie,2550,865
2021-05-31T14:14:21,2021-05-31T14:23:59,030,Itämerentori,200,Länsiterminaali,1927,574
2021-05-31T14:14:17,2021-05-31T14:18:31,126,Kalasatama (M),124,Isoisänsilta,835,249
2021-05-31T14:13:59,2021-05-31T14:23:52,060,Kaapelitehdas,006,Hietalahdentori,1443,588
2021-05-31T14:13:57,2021-05-31T14:39:52,240,Viikin normaalikoulu,127,Teurastamo,7079,1552
2021-05-31T14:13:56,2021-05-31T14:19:02,231,Siltavoudintie,234,Otto Brandtin tie,1147,304
2021-05-31T14:13:54,2021-05-31T14:25:15,541,"Aalto-yliopisto (M), Korkeakouluaukio",517,Länsituuli,2231,676
2021-05-31T14:13:51,2021-05-31T14:18:20,125,Arielinkatu,121,Vilhonvuorenkatu,759,265
2021-05-31T14:13:45,2021-05-31T14:24:02,200,Länsiterminaali,033,Kauppakorkeakoulu,2800,616
2021-05-31T14:13:39,2021-05-31T14:18:35,302,Sumukuja,306,Kauppakeskus Columbus,816,291
2021-05-31T14:13:06,2021-05-31T14:16:25,547,Jämeräntaival,541,"Aalto-yliopisto (M), Korkeakouluaukio",682,195
2021-05-31T14:13:06,2021-05-31T14:21:36,161,Eteläesplanadi,001,Kaivopuisto,1723,506
2021-05-31T14:12:33,2021-05-31T14:30:35,285,Orpaanporras,259,Petter Wetterin tie,4874,1077
2021-05-31T14:12:26,2021-05-31T14:12:51,511,Sateentie,511,Sateentie,0,21
2021-05-31T14:12:24,2021-05-31T14:21:48,122,Lintulahdenkatu,041,Ympyrätalo,1139,560
2021-05-31T14:12:23,2021-05-31T14:26:18,038,Töölöntori,113,Pasilan asema,3898,829
2021-05-31T14:12:18,2021-05-31T14:42:39,204,A.I. Virtasen aukio,009,Erottajan aukio,6211,1812
2021-05-31T14:12:17,2021-05-31T15:22:51,208,Valimotie,207,Vanha Viertotie,0,247
2021-05-31T14:12:14,2021-05-31T14:18:01,133,Paavalinpuisto,138,Arabiankatu,1522,345
2021-05-31T14:12:14,2021-05-31T14:19:56,018,Porthania,022,Rautatientori / länsi,592,378
2021-05-31T14:12:14,2021-05-31T14:17:31,018,Porthania,022,Rautatientori / länsi,581,312
2021-05-31T14:12:07,2021-05-31T14:35:25,094,Laajalahden aukio,203,Opastinsilta,4253,1394
2021-05-31T14:11:56,2021-05-31T14:19:25,016,Liisanpuistikko,020,Kaisaniemenpuisto,1065,445
2021-05-31T14:11:51,2021-05-31T14:24:18,036,Apollonkatu,045,Brahen kenttä,2368,744
2021-05-31T14:11:48,2021-05-31T14:11:54,133,Paavalinpuisto,133,Paavalinpuisto,0,5
2021-05-31T14:11:45,2021-05-31T14:47:23,551,Tietäjä,557,Louhentori,4427,2134
2021-05-31T14:11:33,2021-05-31T14:18:15,074,Rajasaarentie,091,Seurasaari,1841,398
2021-05-31T14:11:29,2021-05-31T14:16:12,080,Jäähalli,039,Ooppera,882,279
2021-05-31T14:11:28,2021-05-31T14:26:00,583,Haukilahdensolmu,518,Tuulimäki,2603,867
2021-05-31T14:11:26,2021-05-31T14:18:13,031,Marian sairaala,021,Töölönlahdenkatu,1194,311
2021-05-31T14:11:10,2021-05-31T14:13:50,064,Tyynenmerenkatu,062,Välimerenkatu,465,152
2021-05-31T14:11:09,2021-05-31T14:28:27,251,Laajasalon ostoskeskus,247,Haakoninlahdenkatu,2597,1034
2021-05-31T14:11:08,2021-05-31T14:15:19,010,Kasarmitori,012,Kanavaranta,844,250
2021-05-31T14:11:03,2021-05-31T14:18:22,727,Ratsutori,749,Vallikatu,1492,435
2021-05-31T14:11:00,2021-05-31T14:22:43,022,Rautatientori / länsi,016,Liisanpuistikko,1565,702
2021-05-31T14:10:51,2021-05-31T14:16:50,715,Komentajankatu,727,Ratsutori,765,355
2021-05-31T14:10:47,2021-05-31T14:20:38,012,Kanavaranta,020,Kaisaniemenpuisto,1404,587
2021-05-31T14:10:47,2021-05-31T14:16:58,064,Tyynenmerenkatu,067,Perämiehenkatu,1634,372
2021-05-31T14:10:39,2021-05-31T14:24:26,001,Kaivopuisto,012,Kanavaranta,2677,821
2021-05-31T14:10:35,2021-05-31T14:41:24,523,Ahertajantie,565,Mankkaanaukio,2582,859
2021-05-31T14:10:17,2021-05-31T14:17:41,063,Jätkäsaarenlaituri,065,Hernesaarenranta,1694,443
2021-05-31T14:09:53,2021-05-31T14:21:02,010,Kasarmitori,019,Rautatientori / itä,1239,664
2021-05-31T14:09:49,2021-05-31T14:27:23,024,Mannerheimintie,024,Mannerheimintie,3818,1050
2021-05-31T14:09:33,2021-05-31T14:15:05,607,Nuottaniementie,611,Matinkartanontie,1315,328
2021-05-31T14:09:32,2021-05-31T14:21:13,126,Kalasatama (M),137,Arabian kauppakeskus,2225,700
2021-05-31T14:09:22,2021-05-31T14:11:56,209,Takomotie,208,Valimotie,381,149
2021-05-31T14:09:18,2021-05-31T14:27:36,259,Petter Wetterin tie,247,Haakoninlahdenkatu,5064,1093
2021-05-31T14:09:17,2021-05-31T14:22:23,056,Luoteisväylä,050,Melkonkuja,2850,780
2021-05-31T14:09:08,2021-05-31T14:17:00,008,Vanha kirkkopuisto,029,Baana,1364,468
2021-05-31T14:09:07,2021-05-31T14:13:12,026,Kamppi (M),035,Cygnaeuksenkatu,867,247
2021-05-31T14:08:49,2021-05-31T14:20:16,026,Kamppi (M),077,Nordenskiöldinaukio,2332,686
2021-05-31T14:08:45,2021-05-31T14:16:31,037,Töölönkatu,073,Kesäkatu,1248,464
2021-05-31T14:08:40,2021-05-31T14:30:27,114,Ratapihantie,241,Agronominkatu,7404,1307
2021-05-31T14:08:30,2021-05-31T14:11:02,320,Koukkusaarentie,314,Lokitie,506,149
2021-05-31T14:08:25,2021-05-31T14:25:58,023,Kiasma,001,Kaivopuisto,3207,1049
2021-05-31T14:08:20,2021-05-31T14:14:44,208,Valimotie,099,Muusantori,1631,380
2021-05-31T14:08:11,2021-05-31T14:15:13,557,Louhentori,517,Länsituuli,1505,420
2021-05-31T14:08:11,2021-05-31T14:18:51,012,Kanavaranta,041,Ympyrätalo,2046,635
2021-05-31T14:07:46,2021-05-31T14:07:53,557,Louhentori,557,Louhentori,0,7
2021-05-31T14:07:44,2021-05-31T14:13:00,033,Kauppakorkeakoulu,069,Kalevankatu,757,310
2021-05-31T14:07:36,2021-05-31T14:10:55,117,Brahen puistikko,042,Haapaniemenkatu,1056,198
2021-05-31T14:07:18,2021-05-31T14:17:03,149,Toinen linja,126,Kalasatama (M),2427,581
2021-05-31T14:07:18,2021-05-31T14:11:41,069,Kalevankatu,049,Annankatu,835,260
2021-05-31T14:07:17,2021-05-31T14:13:40,203,Opastinsilta,137,Arabian kauppakeskus,2001,379
2021-05-31T14:07:07,2021-05-31T14:18:28,134,Haukilahdenkatu,135,Velodrominrinne,1559,679
2021-05-31T14:06:56,2021-05-31T14:25:20,509,Revontulentie,511,Sateentie,2864,1102
2021-05-31T14:06:50,2021-05-31T14:11:46,521,Kulttuuriaukio,511,Sateentie,978,291
2021-05-31T14:06:25,2021-05-31T14:12:47,204,A.I. Virtasen aukio,138,Arabiankatu,1078,379
2021-05-31T14:06:09,2021-05-31T14:20:28,224,Vesakkotie,112,Rautatieläisenkatu,3242,856
2021-05-31T14:05:58,2021-05-31T14:19:31,029,Baana,008,Vanha kirkkopuisto,2170,810
2021-05-31T14:05:57,2021-05-31T14:16:28,048,Mastokatu,024,Mannerheimintie,1785,630
2021-05-31T14:05:56,2021-05-31T14:12:12,067,Perämiehenkatu,003,Kapteeninpuistikko,808,372
2021-05-31T14:05:47,2021-05-31T14:09:38,090,Paciuksenkaari,094,Laajalahden aukio,910,226
2021-05-31T14:05:47,2021-05-31T14:11:54,058,Lauttasaarensilta,061,Länsisatamankatu,1384,363
2021-05-31T14:05:43,2021-05-31T14:10:06,068,Albertinkatu,019,Rautatientori / itä,1253,259
2021-05-31T14:05:37,2021-05-31T14:15:49,048,Mastokatu,024,Mannerheimintie,1789,611
2021-05-31T14:05:35,2021-05-31T14:12:55,048,Mastokatu,009,Erottajan aukio,1398,435
2021-05-31T14:05:33,2021-05-31T14:20:38,029,Baana,008,Vanha kirkkopuisto,2300,899
2021-05-31T14:05:31,2021-05-31T14:24:34,113,Pasilan asema,094,Laajalahden aukio,3379,1139
2021-05-31T14:05:13,2021-05-31T14:15:04,040,Hakaniemi (M),024,Mannerheimintie,1498,586
2021-05-31T14:05:12,2021-05-31T14:22:12,053,Heikkiläntie,022,Rautatientori / länsi,4284,1015
2021-05-31T14:05:12,2021-05-31T14:25:02,081,Stenbäckinkatu,053,Heikkiläntie,5017,1188
2021-05-31T14:05:11,2021-05-31T14:13:40,040,Hakaniemi (M),024,Mannerheimintie,1564,508
2021-05-31T14:05:07,2021-05-31T14:13:11,062,Välimerenkatu,019,Rautatientori / itä,2572,479
2021-05-31T14:05:04,2021-05-31T14:14:34,081,Stenbäckinkatu,150,Töölönlahden puisto,2362,565
2021-05-31T14:05:02,2021-05-31T14:11:58,054,Gyldenintie,050,Melkonkuja,1337,411
2021-05-31T14:04:59,2021-05-31T14:13:22,629,Piispanportti,637,Ruomelantie,1384,499
2021-05-31T14:04:47,2021-05-31T14:11:30,029,Baana,060,Kaapelitehdas,988,400
2021-05-31T14:04:43,2021-05-31T14:28:04,119,Gebhardinaukio,135,Velodrominrinne,2370,1397
2021-05-31T14:04:30,2021-05-31T14:19:09,025,Narinkka,058,Lauttasaarensilta,2951,878
2021-05-31T14:04:27,2021-05-31T14:14:35,062,Välimerenkatu,022,Rautatientori / länsi,2256,603
2021-05-31T14:04:24,2021-05-31T14:12:34,036,Apollonkatu,021,Töölönlahdenkatu,1404,399
2021-05-31T14:04:23,2021-05-31T14:13:38,137,Arabian kauppakeskus,126,Kalasatama (M),1980,549
2021-05-31T14:04:20,2021-05-31T14:24:14,201,Länsisatamankuja,115,Venttiilikuja,5501,1190
2021-05-31T14:04:19,2021-05-31T14:11:18,067,Perämiehenkatu,064,Tyynenmerenkatu,1443,415
2021-05-31T14:04:18,2021-05-31T14:11:36,149,Toinen linja,019,Rautatientori / itä,1799,432
2021-05-31T14:04:16,2021-05-31T14:11:23,012,Kanavaranta,008,Vanha kirkkopuisto,1231,423
2021-05-31T14:04:14,2021-05-31T14:08:32,258,Abraham Wetterin tie,259,Petter Wetterin tie,692,254
2021-05-31T14:04:10,2021-05-31T14:16:57,090,Paciuksenkaari,075,Korjaamo,2121,762
2021-05-31T14:03:57,2021-05-31T14:11:29,259,Petter Wetterin tie,245,Kulosaari (M),1549,448
2021-05-31T14:03:28,2021-05-31T14:14:26,022,Rautatientori / länsi,041,Ympyrätalo,1792,653
2021-05-31T14:03:11,2021-05-31T14:17:34,521,Kulttuuriaukio,565,Mankkaanaukio,2948,856
